1e-07, 1.03231
5e-07, 1.18439
9e-07, 1.38709
1e-06, 1.4152
3e-06, 2.2597
5e-06, 2.7657
7e-06, 3.07632
9e-06, 3.28713
1e-05, 3.37065
3e-05, 4.24455
5e-05, 4.7257
7e-05, 5.10489
9e-05, 5.42464
0.0001, 5.5697
0.0003, 7.69693
0.0005, 9.26137
0.0007, 10.5628
0.0009, 11.6963
0.001, 12.1743
0.002, 15.7503
0.003, 17.8516
0.004, 19.2283
0.005, 19.9422
0.006, 20.706
0.007, 20.8775
0.008, 21.8625
0.009, 21.8763
0.01, 23.053
0.015, 27.0521
0.02, 31.0974
0.025, 35.4289
0.03, 39.8496
0.035, 41.9994
0.04, 47.8906
0.045, 51.5288
0.05, 53.4629
0.055, 60.0285
0.06, 61.4355
0.065, 64.7665
0.07, 71.9769
0.075, 64.1963
0.08, 78.6535
0.085, 73.358
0.09, 92.558
0.095, 101.654
0.1, 79.6483
0.15, 347.037
0.2, 2681.99
0.25, 239.882
